timestamp,temperature,unit,pressure,unit,humidy,unit,light,unit,oxidised,unit,reduced,unit,nh3,unit
1674678973,22.05647605,C,1027.982061,hPa,25.46318496,%,0,Lux,108.1298918,kO,307.8242894,kO,157.01059,kO
1674679573,22.06156498,C,1027.882599,hPa,25.66859165,%,0,Lux,109.0368386,kO,304.1023018,kO,157.7033825,kO
1674680173,22.02117166,C,1027.919793,hPa,25.72696384,%,0,Lux,109.2305113,kO,302.6608443,kO,157.3795194,kO
1674680773,22.04248152,C,1027.858404,hPa,25.78339025,%,0,Lux,108.1298918,kO,301.7495463,kO,156.0025812,kO
1674681373,21.93656838,C,1027.839886,hPa,25.5298254,%,0,Lux,108.294049,kO,302.2697201,kO,156.8266033,kO
1674681973,21.92957112,C,1027.698984,hPa,25.69559505,%,0,Lux,107.1517961,kO,300.4556962,kO,155.5929584,kO
1674682573,21.88536117,C,1027.711466,hPa,25.70269565,%,0,Lux,106.2119816,kO,300.0693642,kO,154.868635,kO
1674683173,21.90285431,C,1027.704483,hPa,25.44527487,%,0,Lux,105.732852,kO,299.6838686,kO,154.9589041,kO
1674683773,21.92098357,C,1027.565605,hPa,25.39331499,%,0,Lux,104.5996415,kO,299.0432277,kO,153.8807496,kO
1674684373,21.85896244,C,1027.618211,hPa,25.55512991,%,0,Lux,103.9221159,kO,298.5323741,kO,153.4792774,kO
1674684973,21.87200278,C,1027.583823,hPa,25.61179319,%,0,Lux,102.9421061,kO,298.2774982,kO,152.372093,kO
1674685573,21.80075802,C,1027.478471,hPa,25.68253089,%,0,Lux,102.4056573,kO,298.0229885,kO,152.0202617,kO
1674686173,21.82556646,C,1027.370627,hPa,25.76735397,%,0,Lux,101.8222578,kO,297.8958707,kO,151.4074074,kO
1674686773,21.78612741,C,1027.212526,hPa,25.8827148,%,0,Lux,101.2933291,kO,297.008596,kO,150.7981536,kO
1674687373,21.76736207,C,1027.071105,hPa,25.92323879,%,0,Lux,100.8677383,kO,296.8822055,kO,150.6247379,kO
1674687973,21.7473245,C,1026.978094,hPa,25.94097564,%,0,Lux,100.4692808,kO,296.7559055,kO,150.1062317,kO
1674688573,21.70915772,C,1026.865818,hPa,25.97638516,%,0,Lux,100.1470215,kO,296.7559055,kO,149.8909547,kO
1674689173,21.75400369,C,1026.785378,hPa,25.99782578,%,0,Lux,99.80145432,kO,297.135077,kO,149.5045872,kO
1674689773,21.69039239,C,1026.76815,hPa,26.26219239,%,0,Lux,99.3593947,kO,297.135077,kO,148.9490539,kO
1674690373,21.70279659,C,1026.700776,hPa,26.02222065,%,0,Lux,99.13930427,kO,297.2616487,kO,148.8212801,kO
1674690973,21.61087832,C,1026.568756,hPa,26.22466512,%,0,Lux,99.01730104,kO,297.8958707,kO,148.8638537,kO
1674691573,21.60928804,C,1026.586361,hPa,26.32166905,%,0,Lux,98.62817697,kO,297.7688442,kO,148.3541364,kO
1674692173,21.58543384,C,1026.556144,hPa,26.55619524,%,0,Lux,98.28929242,kO,298.2774982,kO,148.0157317,kO
1674692773,21.57334771,C,1026.49117,hPa,26.45390723,%,0,Lux,98.31344919,kO,298.4048903,kO,147.8891187,kO
1674693373,21.60419914,C,1026.346049,hPa,26.42447667,%,0,Lux,98.09631019,kO,298.4048903,kO,147.7626628,kO
1674693973,21.61151443,C,1026.317531,hPa,26.32160228,%,0,Lux,98.16862193,kO,299.2992069,kO,148.0157317,kO
1674694573,21.55935325,C,1026.138926,hPa,26.43151307,%,0,Lux,97.92784632,kO,299.0432277,kO,147.6363636,kO
1674695173,21.55585463,C,1026.023964,hPa,26.56276834,%,0,Lux,97.75975039,kO,299.427335,kO,147.5102209,kO
1674695773,21.59243107,C,1026.047846,hPa,26.53888131,%,0,Lux,97.63990647,kO,299.427335,kO,147.0490317,kO
1674696373,21.48779069,C,1026.02646,hPa,26.65028785,%,0,Lux,97.52024922,kO,299.9407728,kO,147.30033,kO
1674696973,21.49860458,C,1026.028831,hPa,26.72408733,%,0,Lux,97.44854429,kO,300.1980484,kO,147.0908716,kO
1674697573,21.51736987,C,1025.944866,hPa,26.72924363,%,0,Lux,97.25765822,kO,300.4556962,kO,146.9236154,kO
1674698173,21.44771568,C,1025.981773,hPa,26.80537024,%,0,Lux,97.32918482,kO,301.1014493,kO,146.9654036,kO
1674698773,21.45185041,C,1025.879184,hPa,26.84515343,%,0,Lux,97.32918482,kO,301.4900254,kO,147.0490317,kO
1674699373,21.46711707,C,1025.885397,hPa,26.75920568,%,0,Lux,97.25765822,kO,301.1014493,kO,147.0072091,kO
1674699973,21.54694907,C,1025.94229,hPa,26.75689311,%,0,Lux,97.281493,kO,301.3604061,kO,147.0908716,kO
1674700573,21.52818377,C,1025.86316,hPa,26.71752661,%,0,Lux,97.21001088,kO,301.3604061,kO,146.9236154,kO
1674701173,21.42863235,C,1025.890364,hPa,26.91422041,%,0,Lux,97.32918482,kO,301.8794481,kO,147.0908716,kO
1674701773,21.54472267,C,1025.982406,hPa,26.69423886,%,0,Lux,97.18619832,kO,301.6197388,kO,147.0072091,kO
1674702373,21.40127959,C,1026.004121,hPa,26.84090727,%,0,Lux,97.35304185,kO,302.9220685,kO,147.4682081,kO
1674702973,21.49383375,C,1026.031197,hPa,26.68431826,%,0,Lux,97.42465753,kO,302.7914088,kO,147.5102209,kO
1674703573,21.40032542,C,1025.925245,hPa,26.76113853,%,0,Lux,97.59202119,kO,303.7080292,kO,147.8469493,kO
1674704173,21.43022263,C,1025.866038,hPa,26.70327132,%,0,Lux,97.80774032,kO,304.3656307,kO,148.1847939,kO
1674704773,21.45089624,C,1025.980196,hPa,26.70837087,%,0,Lux,97.75975039,kO,304.8934456,kO,148.1425021,kO
1674705373,21.36661156,C,1025.944644,hPa,26.75641412,%,0,Lux,97.80774032,kO,305.5553925,kO,148.3541364,kO
1674705973,21.38633099,C,1025.974881,hPa,26.79574079,%,0,Lux,97.85576022,kO,305.5553925,kO,148.396516,kO
1674706573,21.42576986,C,1025.961384,hPa,26.69770052,%,0,Lux,98,kO,306.2197721,kO,148.7787243,kO
1674707173,21.44326291,C,1025.996422,hPa,26.58318092,%,0.4148,Lux,98.09631019,kO,307.1540162,kO,149.0343249,kO
1674707773,21.42163513,C,1025.939561,hPa,26.64651883,%,0.4148,Lux,98.41015197,kO,308.7668394,kO,149.5474453,kO
1674708373,21.42099902,C,1025.928445,hPa,26.56103261,%,0.4148,Lux,98.60392157,kO,309.4430849,kO,149.9339741,kO
1674708973,21.42608791,C,1025.798824,hPa,26.63498819,%,0.4148,Lux,98.72527473,kO,309.9858893,kO,150.0200669,kO
1674709573,21.38823932,C,1025.796414,hPa,26.61899424,%,0.4148,Lux,98.96855346,kO,310.8031262,kO,150.4516129,kO
1674710173,21.41272958,C,1025.762077,hPa,26.73227983,%,2.32725,Lux,99.01730104,kO,310.9396873,kO,150.494867,kO
1674710773,21.40127959,C,1025.664536,hPa,26.62431291,%,2.32725,Lux,99.13930427,kO,311.6240209,kO,150.7547724,kO
1674711373,21.38887543,C,1025.617568,hPa,26.62467551,%,2.32725,Lux,99.31043177,kO,311.8984696,kO,151.0588235,kO
1674711973,20.81669575,C,1025.835681,hPa,26.89748699,%,0.4148,Lux,102.5585586,kO,317.1919727,kO,155.1396744,kO
1674712573,21.21362712,C,1025.861734,hPa,26.44746356,%,2.32725,Lux,102.1007379,kO,315.6440422,kO,154.2837636,kO
1674713173,21.48238374,C,1025.8294,hPa,26.72455836,%,2.32725,Lux,103.044699,kO,316.3460521,kO,154.1044553,kO
1674713773,21.43944624,C,1025.919633,hPa,27.05640934,%,0.4148,Lux,104.2080624,kO,316.3460521,kO,154.5533006,kO
1674714373,21.54408656,C,1025.991466,hPa,26.73987109,%,0.4148,Lux,105.7063167,kO,318.8953975,kO,155.7748174,kO
1674714973,21.56412409,C,1026.000353,hPa,27.09279127,%,0.4148,Lux,106.8014536,kO,319.1808146,kO,156.0025812,kO
1674715573,21.56889492,C,1026.071973,hPa,27.25229237,%,0.4148,Lux,106.9899124,kO,319.8962624,kO,155.1396744,kO
1674716173,21.54694907,C,1026.14239,hPa,27.27000646,%,2.32725,Lux,107.666556,kO,320.7584098,kO,155.3207547,kO
1674716773,21.51005459,C,1026.284443,hPa,27.82392302,%,2.32725,Lux,107.9660622,kO,318.7528517,kO,154.5533006,kO
1674717373,21.64491033,C,1026.243777,hPa,27.27868316,%,2.32725,Lux,108.8987787,kO,318.1837509,kO,155.3207547,kO
1674717973,21.61787556,C,1026.337918,hPa,27.7469457,%,2.3237,Lux,109.1751299,kO,317.616376,kO,154.6432999,kO
1674718573,21.52468516,C,1026.563712,hPa,28.0059178,%,2.3237,Lux,107.3140017,kO,314.9446744,kO,152.5043368,kO
1674719173,21.535181,C,1026.520174,hPa,27.3273402,%,26.9244,Lux,104.2080624,kO,303.314619,kO,149.4189246,kO
1674719773,21.63346031,C,1026.649047,hPa,29.15442596,%,28.3645,Lux,103.5596568,kO,308.9018882,kO,147.678446,kO
1674720373,21.62741724,C,1026.578719,hPa,28.19134568,%,28.91745,Lux,103.4563986,kO,309.9858893,kO,148.6086776,kO
1674720973,21.71233828,C,1026.643901,hPa,29.35775212,%,27.47735,Lux,101.9234097,kO,307.8242894,kO,145.3894565,kO
1674721573,21.82334006,C,1026.641952,hPa,30.67754028,%,28.3645,Lux,100.0481317,kO,306.7530364,kO,142.1105528,kO
1674722173,21.72633277,C,1026.762436,hPa,29.60820475,%,27.47735,Lux,101.8475336,kO,311.0763501,kO,145.0197838,kO
1674722773,21.7994858,C,1026.855665,hPa,28.31236033,%,28.3645,Lux,101.2682304,kO,310.8031262,kO,145.4717907,kO
1674723373,21.87073055,C,1026.868412,hPa,29.70755648,%,31.79765,Lux,101.3686732,kO,311.0763501,kO,143.2318577,kO
1674723973,22.04343569,C,1026.925943,hPa,29.02493283,%,33.57195,Lux,104,kO,313.96997,kO,145.3483146,kO
1674724573,21.92829889,C,1026.938077,hPa,29.86590879,%,36.11795,Lux,104.07796,kO,312.0358476,kO,144.2438033,kO
1674725173,22.03453008,C,1027.120199,hPa,29.57840871,%,33.57195,Lux,106.640264,kO,317.1919727,kO,145.101816,kO
1674725773,22.02880504,C,1027.23041,hPa,31.25487032,%,35.8992,Lux,112.0190931,kO,318.8953975,kO,146.1328958,kO
1674726373,22.02944115,C,1027.371117,hPa,31.26055866,%,32.6848,Lux,121.4257426,kO,321.7692603,kO,150.1924686,kO
1674726973,21.7877177,C,1027.268933,hPa,29.9146061,%,34.30215,Lux,119.5923748,kO,321.1909682,kO,150.8849706,kO
1674727573,22.16048099,C,1027.327539,hPa,29.80943022,%,38.58065,Lux,131.0918755,kO,326.0155039,kO,153.2124814,kO
1674728173,22.12581266,C,1027.338717,hPa,30.38056152,%,39.8853,Lux,131.8406709,kO,323.5148248,kO,152.0202617,kO
1674728773,22.05456771,C,1027.299062,hPa,30.21668838,%,47.42,Lux,133.9768697,kO,324.10027,kO,152.328049,kO
1674729373,22.05456771,C,1027.255306,hPa,30.11404238,%,49.74725,Lux,137.8630999,kO,327.0547998,kO,153.7467546,kO
1674729973,22.039619,C,1027.358994,hPa,30.22270956,%,50.6344,Lux,138.628752,kO,326.0155039,kO,153.9254526,kO
1674730573,22.01989943,C,1027.448217,hPa,30.37137902,%,49.74725,Lux,150.1493411,kO,336.825827,kO,156.5970664,kO
1674731173,22.15761846,C,1027.40033,hPa,30.15174518,%,53.1804,Lux,149.0343249,kO,332.7968442,kO,156.8266033,kO
1674731773,22.11086394,C,1027.381829,hPa,30.38087527,%,73.67575,Lux,152.6809231,kO,333.1038295,kO,158.5874156,kO
1674732373,22.12231402,C,1027.34315,hPa,30.85965926,%,54.9547,Lux,158.5407053,kO,331.1170463,kO,159.4787932,kO
1674732973,21.80075802,C,1027.333798,hPa,31.2933735,%,47.42,Lux,175.4158253,kO,337.2960894,kO,163.0222222,kO
1674733573,22.24762894,C,1027.204382,hPa,30.5776595,%,53.5146,Lux,178.5549738,kO,342.5442782,kO,164.8874944,kO
1674734173,22.27593614,C,1027.243483,hPa,30.50291442,%,45.42695,Lux,189.6017942,kO,346.121583,kO,169.5893797,kO
1674734773,22.19832991,C,1027.154858,hPa,30.52163644,%,51.18735,Lux,191.265429,kO,345.793722,kO,169.9513984,kO
1674735373,22.20405495,C,1027.071546,hPa,30.47018259,%,44.874,Lux,205.0860927,kO,348.100041,kO,172.6244491,kO
1674735973,22.43432941,C,1026.929113,hPa,30.63087549,%,44.5398,Lux,197.1073446,kO,344.6504065,kO,170.2626263,kO
1674736573,22.38471221,C,1026.875753,hPa,30.4093519,%,44.5398,Lux,209.7320032,kO,350.6006601,kO,173.2093023,kO
1674737173,22.35767721,C,1026.717507,hPa,31.17444455,%,40.77245,Lux,198.0861047,kO,343.3517018,kO,168.4591209,kO
1674737773,22.42924047,C,1026.631246,hPa,31.18447501,%,39.8853,Lux,190.3384154,kO,341.0991136,kO,165.3339322,kO
1674738373,22.38598445,C,1026.581466,hPa,31.05979394,%,39.8853,Lux,193.7086395,kO,341.4193548,kO,166.0820189,kO
1674738973,22.56600596,C,1026.519051,hPa,30.59391763,%,35.565,Lux,191.265429,kO,341.9006863,kO,165.3836478,kO
1674739573,22.47376875,C,1026.51805,hPa,30.59011486,%,36.45215,Lux,194.4065041,kO,343.675588,kO,165.9319973,kO
1674740173,22.35894945,C,1026.613492,hPa,30.67236193,%,37.89225,Lux,194.2157908,kO,343.5135792,kO,166.3325062,kO
1674740773,22.33922981,C,1026.563064,hPa,30.87244653,%,36.45215,Lux,185.1548813,kO,337.2960894,kO,162.391314,kO
1674741373,22.64901954,C,1026.619642,hPa,30.10686049,%,35.565,Lux,146.6315789,kO,319.3236862,kO,141.9116466,kO
1674741973,22.56600596,C,1026.636949,hPa,30.83366257,%,35.8992,Lux,144.0812018,kO,317.1919727,kO,142.6696231,kO
1674742573,22.52306793,C,1026.55233,hPa,31.11418053,%,32.13185,Lux,155.2301757,kO,322.7855496,kO,146.2158391,kO
1674743173,22.71263152,C,1026.575976,hPa,31.08764336,%,32.6848,Lux,152.7693285,kO,323.3687452,kO,145.9258349,kO
1674743773,22.60258281,C,1026.603481,hPa,31.47792437,%,31.79765,Lux,144.2438033,kO,319.8962624,kO,143.1915926,kO
1674744373,22.75079874,C,1026.617491,hPa,31.34383366,%,29.8046,Lux,147.3422736,kO,322.3493282,kO,144.1624695,kO
1674744973,22.8433543,C,1026.745289,hPa,31.30209428,%,28.91745,Lux,147.0908716,kO,327.2037325,kO,144.8149959,kO
1674745573,22.87261587,C,1026.787563,hPa,31.84405178,%,28.3645,Lux,142.4296356,kO,321.3353752,kO,142.8700565,kO
1674746173,23.02337674,C,1026.731406,hPa,31.27007145,%,28.3645,Lux,138.898161,kO,324.5405405,kO,142.3497686,kO
1674746773,22.86561854,C,1026.77456,hPa,31.43873068,%,27.47735,Lux,156.6888218,kO,327.5019455,kO,149.2050802,kO
1674747373,22.9177805,C,1026.890951,hPa,30.9408072,%,26.5902,Lux,154.3286385,kO,332.3372734,kO,149.119667,kO
1674747973,22.80677735,C,1026.927071,hPa,30.89162707,%,26.9244,Lux,160.8059833,kO,333.2575039,kO,151.5384291,kO
1674748573,22.53992508,C,1027.002334,hPa,31.03965757,%,26.9244,Lux,158.5407053,kO,328.399376,kO,151.8886311,kO
1674749173,22.99379706,C,1027.047623,hPa,30.29361786,%,26.9244,Lux,152.6367485,kO,326.6086957,kO,151.0153329,kO
1674749773,22.56187119,C,1027.083327,hPa,29.98315434,%,26.9244,Lux,151.1458596,kO,331.5737318,kO,150.3219594,kO
1674750373,22.70817868,C,1027.168511,hPa,29.5858256,%,26.9244,Lux,150.3651591,kO,329.7534247,kO,150.9718606,kO
1674750973,22.66937537,C,1027.134351,hPa,29.62669706,%,26.9244,Lux,146.7149321,kO,329.6025039,kO,151.4074074,kO
1674751573,22.41492781,C,1027.130088,hPa,29.11303334,%,0.4148,Lux,178.6666667,kO,343.0283401,kO,163.0222222,kO
1674752173,22.42287929,C,1027.131173,hPa,28.7702837,%,0.4148,Lux,188.0207972,kO,350.2654575,kO,168.9714677,kO
1674752773,22.40220545,C,1027.18695,hPa,28.68515379,%,0.4148,Lux,207.9528656,kO,355.8679482,kO,177.4991708,kO
1674753373,22.46263667,C,1027.133224,hPa,28.76359001,%,0.4148,Lux,207.0370963,kO,357.4228188,kO,178.4991673,kO
1674753973,22.35831333,C,1027.085587,hPa,28.64628441,%,0.4148,Lux,219.769446,kO,363.4042553,kO,182.7596899,kO
1674754573,22.35417857,C,1027.055321,hPa,28.84048575,%,2.32725,Lux,220.3881099,kO,361.0969107,kO,184.3316264,kO
1674755173,22.33127834,C,1027.068761,hPa,28.50424109,%,0.4148,Lux,232.1871345,kO,367.5496347,kO,187.7793718,kO
1674755773,22.48076605,C,1027.083419,hPa,28.47190039,%,0.4148,Lux,211.5352877,kO,364.4778157,kO,182.4131592,kO
1674756373,22.47663128,C,1027.048098,hPa,28.48913784,%,2.32725,Lux,217.1707317,kO,362.6915888,kO,183.6304401,kO
1674756973,22.31537541,C,1027.106994,hPa,28.69873247,%,2.32725,Lux,238.1211579,kO,367.7317283,kO,192.3870968,kO
1674757573,22.53292778,C,1027.080272,hPa,28.6875885,%,2.32725,Lux,218.54039,kO,366.8228228,kO,186.1026775,kO
1674758173,22.54851269,C,1027.095391,hPa,28.79001826,%,2.32725,Lux,221.3213281,kO,366.8228228,kO,186.639094,kO
1674758773,22.47376875,C,1027.041781,hPa,29.20868649,%,2.32725,Lux,225.1180833,kO,365.3766567,kO,188.1416894,kO
1674759373,22.3716718,C,1027.00787,hPa,28.82292972,%,0.4148,Lux,227.6258993,kO,367.5496347,kO,189.7855362,kO
1674759973,22.51193586,C,1026.96209,hPa,28.78521183,%,0.4148,Lux,231.6824285,kO,366.2793488,kO,191.265429,kO
1674760573,22.52274988,C,1027.008221,hPa,28.84776331,%,2.32725,Lux,245.7758726,kO,371.9635258,kO,194.7250064,kO
1674761173,22.37962327,C,1027.044314,hPa,28.67429795,%,2.32725,Lux,246.9818629,kO,375.5236427,kO,196.0716113,kO
1674761773,22.28388761,C,1026.973526,hPa,28.19147116,%,2.32725,Lux,278.1016949,kO,383.2156863,kO,203.9156118,kO
1674762373,22.34368263,C,1027.077056,hPa,28.0871429,%,2.32725,Lux,272.7525017,kO,383.4115025,kO,202.4841332,kO
1674762973,22.33795757,C,1027.103145,hPa,28.19577473,%,2.32725,Lux,261.4235105,kO,380.8794326,kO,200.8673443,kO
1674763573,22.36849121,C,1027.159311,hPa,28.51471799,%,2.32725,Lux,269.9259259,kO,380.1061947,kO,202.9595376,kO
1674764173,22.19832991,C,1027.132975,hPa,28.42770011,%,2.32725,Lux,273.632107,kO,384.3932082,kO,203.9156118,kO
1674764773,22.3932998,C,1027.132121,hPa,30.20373121,%,2.32725,Lux,245.1304614,kO,369.5613126,kO,197.8243626,kO
1674765373,22.21932175,C,1027.005362,hPa,29.00928784,%,0,Lux,275.4055145,kO,379.7206012,kO,204.25878,kO
1674765973,22.33191446,C,1027.049587,hPa,28.82390722,%,0,Lux,259.1902782,kO,380.6858662,kO,199.4029541,kO
1674766573,22.28802237,C,1027.1048,hPa,29.0761188,%,0,Lux,257.6855506,kO,377.4212841,kO,200.5998438,kO
1674767173,22.27084721,C,1027.110665,hPa,29.74420154,%,0,Lux,241.0464135,kO,374.3930131,kO,194.7250064,kO
1674767773,22.11849733,C,1027.023913,hPa,30.30087187,%,0,Lux,197.1723606,kO,366.8228228,kO,180.4683301,kO
1674768373,22.18115476,C,1026.909909,hPa,30.05997009,%,0,Lux,178.9463647,kO,367.0042918,kO,175.3072049,kO
1674768973,22.22441068,C,1026.927749,hPa,30.47546299,%,0,Lux,160.4726554,kO,359.1642797,kO,169.0228311,kO
1674769573,22.15571011,C,1026.867036,hPa,30.15178624,%,0,Lux,153.7021277,kO,357.0762783,kO,166.6841392,kO
1674770173,22.06633584,C,1026.885605,hPa,30.67831856,%,0,Lux,148.1425021,kO,355.6959064,kO,164.9370096,kO
1674770773,22.07651369,C,1026.865058,hPa,30.44432257,%,0,Lux,137.9012394,kO,356.0401338,kO,162.1013499,kO
1674771373,22.1194515,C,1026.936255,hPa,30.1468628,%,0,Lux,134.1234568,kO,351.6095947,kO,160.8059833,kO
1674771973,22.11309034,C,1026.910809,hPa,30.70017885,%,0,Lux,126.181146,kO,349.0965886,kO,157.7960954,kO
1674772573,22.05774829,C,1026.942385,hPa,30.11397378,%,0,Lux,123.3304221,kO,347.9344262,kO,157.0566364,kO
1674773173,22.08319291,C,1026.907848,hPa,30.26169986,%,0,Lux,120.1887737,kO,347.2733224,kO,155.9114169,kO
1674773773,22.02435223,C,1026.940482,hPa,30.18882236,%,0,Lux,117.7658674,kO,345.9575856,kO,155.0944528,kO
1674774373,22.01799108,C,1027.046296,hPa,30.39992764,%,0,Lux,114.4600484,kO,343.675588,kO,153.4792774,kO
1674774973,21.97855195,C,1027.118732,hPa,30.4178555,%,0,Lux,111.3060601,kO,343.675588,kO,152.1520591,kO
1674775573,22.03198561,C,1027.021838,hPa,30.30840375,%,0,Lux,110.2057336,kO,342.7055016,kO,151.6696165,kO
1674776173,21.99699928,C,1027.084663,hPa,30.48018551,%,0,Lux,107.6393824,kO,340.6197183,kO,150.1924686,kO
1674776773,21.96741994,C,1027.063685,hPa,30.49790094,%,0,Lux,105.8390805,kO,339.8232932,kO,149.4617469,kO
1674777373,21.93434198,C,1027.000022,hPa,30.68669441,%,0,Lux,103.7406807,kO,339.6643918,kO,148.396516,kO
1674777973,22.04025511,C,1027.080666,hPa,30.51349978,%,0,Lux,103.5596568,kO,339.6643918,kO,148.1847939,kO
1674778573,21.96964634,C,1027.028589,hPa,30.50925672,%,0,Lux,102.4311204,kO,337.4530938,kO,148.1425021,kO
1674779173,21.94451981,C,1026.976121,hPa,30.53827808,%,0,Lux,101.544757,kO,338.3977591,kO,147.6363636,kO
1674779773,21.91525854,C,1026.987627,hPa,30.54457998,%,0,Lux,101.1679158,kO,337.4530938,kO,147.4682081,kO
1674780373,21.8888598,C,1026.948242,hPa,30.51092329,%,0,Lux,100.7679338,kO,336.9824561,kO,147.5102209,kO
1674780973,21.88981397,C,1027.020451,hPa,30.36270391,%,0,Lux,101.0176836,kO,337.1392102,kO,147.5942987,kO
1674781573,21.91907523,C,1027.057745,hPa,30.63000328,%,0,Lux,100.5687053,kO,336.825827,kO,147.1327288,kO
1674782173,21.8548277,C,1027.148853,hPa,30.64840779,%,0,Lux,100.1717636,kO,336.3566879,kO,146.9654036,kO
1674782773,21.82715674,C,1027.226842,hPa,30.39251208,%,0,Lux,100.6931638,kO,336.6693227,kO,147.7626628,kO
1674783373,21.83319982,C,1027.347665,hPa,30.57475991,%,0,Lux,99.99873378,kO,335.5772745,kO,147.1746032,kO
1674783973,21.75654814,C,1027.341232,hPa,30.4224755,%,0,Lux,99.75221239,kO,336.0445505,kO,147.30033,kO
1674784573,21.79344272,C,1027.37073,hPa,30.55277843,%,0,Lux,99.01730104,kO,335.4217633,kO,146.673247,kO
