timestamp,temperature,unit,pressure,unit,humidy,unit,light,unit,oxidised,unit,reduced,unit,nh3,unit
1674685466,22.08229324,C,1026.092478,hPa,25.7367931,%,0,Lux,77.44164636,kO,424.5460751,kO,254.6208635,kO
1674686066,22.01823818,C,1025.97971,hPa,25.80652035,%,0,Lux,76.9735564,kO,425.25,kO,253.1593476,kO
1674686666,21.99921193,C,1025.869165,hPa,25.90875122,%,0,Lux,76.41972323,kO,423.6107056,kO,251.6154806,kO
1674687266,21.94308453,C,1025.724121,hPa,25.9104396,%,0,Lux,76.01178677,kO,422.4466019,kO,250.2771908,kO
1674687866,22.06643802,C,1025.593531,hPa,25.81635473,%,0,Lux,75.44838624,kO,421.2881356,kO,248.291448,kO
1674688466,22.01538424,C,1025.476654,hPa,26.05509795,%,0,Lux,75.02898165,kO,421.2881356,kO,246.9818629,kO
1674689066,21.95672,C,1025.434266,hPa,26.00037734,%,0,Lux,74.78556263,kO,421.0571152,kO,246.2385771,kO
1674689666,21.94340163,C,1025.416244,hPa,26.09676419,%,0,Lux,74.49119555,kO,420.1352657,kO,245.3145827,kO
1674690266,21.90534918,C,1025.330226,hPa,26.20516159,%,0,Lux,74.21535209,kO,421.2881356,kO,244.579445,kO
1674690866,21.91486229,C,1025.175459,hPa,26.13713176,%,0,Lux,73.97494395,kO,420.3653939,kO,244.0304414,kO
1674691466,21.92722934,C,1025.186951,hPa,26.11982807,%,0,Lux,73.68421053,kO,419.9053597,kO,243.3015487,kO
1674692066,21.8368548,C,1025.21707,hPa,26.44424719,%,0,Lux,73.49678097,kO,421.0571152,kO,242.214826,kO
1674692666,21.94308453,C,1025.077348,hPa,26.34520323,%,0,Lux,73.25901639,kO,420.1352657,kO,241.4947178,kO
1674693266,21.84509949,C,1024.978622,hPa,26.39320848,%,0,Lux,73.14046122,kO,419.4462132,kO,241.0464135,kO
1674693866,21.8723704,C,1024.940666,hPa,26.33032398,%,0,Lux,73.14046122,kO,420.8263183,kO,241.1359662,kO
1674694466,21.90059262,C,1024.795885,hPa,26.30127547,%,0,Lux,72.95459898,kO,421.2881356,kO,240.4210526,kO
1674695066,21.79309453,C,1024.628621,hPa,26.58660172,%,0,Lux,72.80292734,kO,421.0571152,kO,239.887121,kO
1674695666,21.89583607,C,1024.644919,hPa,26.48206213,%,0,Lux,72.65161206,kO,420.5957447,kO,239.3551094,kO
1674696266,21.8279759,C,1024.627852,hPa,26.59125173,%,0,Lux,72.55093257,kO,421.5193798,kO,238.7368421,kO
1674696866,21.77565385,C,1024.627337,hPa,26.76768256,%,0,Lux,72.31662544,kO,420.8263183,kO,238.0334129,kO
1674697466,21.78421564,C,1024.534402,hPa,26.76179895,%,0,Lux,72.36676218,kO,421.7508483,kO,238.0334129,kO
1674698066,21.78738667,C,1024.604476,hPa,26.78428284,%,0,Lux,72.41693811,kO,421.9825412,kO,238.1211579,kO
1674698666,21.77755647,C,1024.445408,hPa,26.95949008,%,0,Lux,72.31662544,kO,421.9825412,kO,237.5080405,kO
1674699266,21.76550654,C,1024.484427,hPa,26.81875381,%,0,Lux,72.24983735,kO,421.2881356,kO,237.3333333,kO
1674699866,21.69098732,C,1024.533321,hPa,26.93367292,%,0,Lux,72.33333333,kO,421.2881356,kO,237.5954721,kO
1674700466,21.75916448,C,1024.449269,hPa,26.80200263,%,0,Lux,72.33333333,kO,421.9825412,kO,237.6829559,kO
1674701066,21.77343413,C,1024.523792,hPa,26.80724617,%,0,Lux,72.2999219,kO,421.5193798,kO,237.6829559,kO
1674701666,21.69447545,C,1024.548908,hPa,26.89408358,%,0,Lux,72.33333333,kO,421.2881356,kO,237.3333333,kO
1674702266,21.69035311,C,1024.592289,hPa,26.90548163,%,0,Lux,72.38348313,kO,422.9115646,kO,237.8580799,kO
1674702866,21.74489484,C,1024.601376,hPa,26.70647558,%,0,Lux,72.55093257,kO,423.144385,kO,238.3847073,kO
1674703466,21.71413584,C,1024.553752,hPa,26.80326269,%,0,Lux,72.6348212,kO,423.8442064,kO,238.6487294,kO
1674704066,21.66942432,C,1024.485438,hPa,26.73117032,%,0,Lux,72.83660131,kO,425.7204301,kO,239.2666267,kO
1674704666,21.61456554,C,1024.580796,hPa,26.87373736,%,0,Lux,73.02212331,kO,426.6640548,kO,239.7983193,kO
1674705266,21.66339936,C,1024.570754,hPa,26.78775662,%,0,Lux,73.07281299,kO,427.1372549,kO,240.2428614,kO
1674705866,21.63232329,C,1024.532616,hPa,26.91837251,%,0,Lux,73.0897184,kO,427.6113837,kO,240.1538462,kO
1674706466,21.63010357,C,1024.549052,hPa,26.86202347,%,0,Lux,73.17431193,kO,429.0393701,kO,240.5102286,kO
1674707066,21.609809,C,1024.593165,hPa,26.77233327,%,24.0442,Lux,73.32685999,kO,431.1972318,kO,241.5845411,kO
1674707666,21.6215418,C,1024.59031,hPa,26.82277445,%,22.2699,Lux,73.47976879,kO,432.8888889,kO,242.0344723,kO
1674708266,21.54194905,C,1024.504399,hPa,26.89831346,%,21.38275,Lux,73.82086407,kO,434.5923345,kO,243.2106861,kO
1674708866,21.5863434,C,1024.408953,hPa,26.84067798,%,21.38275,Lux,73.99208652,kO,435.5710723,kO,243.756691,kO
1674709466,21.54607138,C,1024.391065,hPa,26.94331871,%,21.38275,Lux,74.11221122,kO,437.2932933,kO,244.2132196,kO
1674710066,21.54194905,C,1024.324489,hPa,26.81935374,%,21.38275,Lux,74.26698388,kO,438.530858,kO,245.038485,kO
1674710666,21.50738489,C,1024.285763,hPa,26.89927071,%,21.38275,Lux,74.42212518,kO,439.0276243,kO,245.4067278,kO
1674711266,21.54226615,C,1024.313336,hPa,26.81370484,%,21.38275,Lux,74.54304636,kO,440.2739174,kO,245.8683002,kO
1674711866,21.17506231,C,1024.4076,hPa,26.77320187,%,21.38275,Lux,76.90183387,kO,446.8571429,kO,253.062402,kO
1674712466,21.43191458,C,1024.414665,hPa,26.56303192,%,21.38275,Lux,77.45971564,kO,447.3707865,kO,254.4251969,kO
1674713066,21.70145172,C,1024.435117,hPa,26.22807525,%,21.38275,Lux,78.36946149,kO,447.628002,kO,256.2940431,kO
1674713666,21.70145172,C,1024.475108,hPa,26.19985992,%,21.38275,Lux,80.15140213,kO,452.0412371,kO,261.3213136,kO
1674714266,21.73760147,C,1024.616351,hPa,26.98316335,%,21.38275,Lux,80.79389313,kO,452.3032491,kO,261.5257732,kO
1674714866,21.71350163,C,1024.604391,hPa,26.39137131,%,21.38275,Lux,82.54371662,kO,455.2033195,kO,266.0915033,kO
1674715466,21.78897219,C,1024.640347,hPa,27.43879245,%,21.38275,Lux,82.15531259,kO,454.4091144,kO,261.9354839,kO
1674716066,21.79721687,C,1024.756883,hPa,27.56270127,%,21.38275,Lux,82.77780907,kO,454.1449275,kO,262.140736,kO
1674716666,21.75916448,C,1024.879206,hPa,27.59755054,%,21.38275,Lux,83.48485706,kO,454.1449275,kO,262.7580854,kO
1674717266,21.78199591,C,1024.853126,hPa,27.51798271,%,21.38275,Lux,84.01988919,kO,452.0412371,kO,262.6550275,kO
1674717866,21.72681996,C,1024.930675,hPa,26.71827044,%,22.2699,Lux,84.82011716,kO,454.6735751,kO,264.3119922,kO
1674718466,21.82543907,C,1025.038772,hPa,28.00204089,%,23.15705,Lux,84.37886341,kO,448.1432225,kO,261.5257732,kO
1674719066,21.74013829,C,1025.125329,hPa,27.3272563,%,42.54675,Lux,80.81288173,kO,401.5673166,kO,244.579445,kO
1674719666,21.87459012,C,1025.190902,hPa,28.77371024,%,46.3141,Lux,80.6232326,kO,424.0779347,kO,247.0750308,kO
1674720266,21.95101213,C,1025.165068,hPa,28.53493355,%,51.3028,Lux,80.07621151,kO,431.43818,kO,246.7956989,kO
1674720866,22.05216833,C,1025.198855,hPa,28.73565771,%,52.7429,Lux,79.14328808,kO,427.6113837,kO,243.2106861,kO
1674721466,22.05058281,C,1025.26467,hPa,29.61594816,%,57.95035,Lux,76.79439504,kO,430.9565217,kO,236.6365796,kO
1674722066,22.00809085,C,1025.324921,hPa,28.90034095,%,52.18995,Lux,79.10623715,kO,436.8,kO,243.1198786,kO
1674722666,22.16283778,C,1025.412944,hPa,28.43948802,%,55.9573,Lux,77.26122228,kO,434.5923345,kO,239.0898204,kO
1674723266,22.03123945,C,1025.490407,hPa,29.52045859,%,85.64645,Lux,78.07699633,kO,437.5403105,kO,239.0014966,kO
1674723866,22.24211398,C,1025.459984,hPa,29.23358545,%,96.06135,Lux,79.44042875,kO,441.5265018,kO,240.6887417,kO
1674724466,22.25162713,C,1025.571965,hPa,29.30111047,%,129.18365,Lux,80.6042966,kO,447.3707865,kO,241.4947178,kO
1674725066,22.29824157,C,1025.656706,hPa,29.604909,%,103.59605,Lux,81.42331288,kO,448.6594982,kO,241.1359662,kO
1674725666,22.32170735,C,1025.719348,hPa,29.77939892,%,92.6282,Lux,86.48951858,kO,454.1449275,kO,247.4482759,kO
1674726266,22.3125113,C,1025.908093,hPa,30.62059582,%,95.5084,Lux,91.94356049,kO,465.7575437,kO,252.5785848,kO
1674726866,22.26684817,C,1025.849876,hPa,30.17001706,%,142.5942,Lux,95.51421983,kO,459.4811715,kO,255.9974676,kO
1674727466,22.3603942,C,1025.868117,hPa,30.25276569,%,197.76765,Lux,98.48275862,kO,466.3105458,kO,258.1855276,kO
1674728066,22.30426657,C,1025.929898,hPa,30.09022737,%,154.23045,Lux,104.3905614,kO,475.3207547,kO,263.0676594,kO
1674728666,22.43998768,C,1025.845604,hPa,29.89543499,%,196.443,Lux,104,kO,477.6220899,kO,260.3029525,kO
1674729266,22.35975999,C,1025.793705,hPa,30.13988064,%,148.36675,Lux,104.4689026,kO,479.0705755,kO,260.5061015,kO
1674729866,22.43967058,C,1025.910159,hPa,30.08176817,%,162.549,Lux,105.9188434,kO,483.1684902,kO,261.3213136,kO
1674730466,22.35944288,C,1026.035068,hPa,30.36003467,%,145.15235,Lux,107.3952255,kO,481.4045802,kO,262.4491115,kO
1674731066,22.42381529,C,1026.026537,hPa,30.27405341,%,137.28345,Lux,112.3347566,kO,481.6977632,kO,267.7844941,kO
1674731666,22.25194423,C,1026.039452,hPa,30.62742228,%,229.34655,Lux,118.2882405,kO,499.2676056,kO,275.8518519,kO
1674732266,22.47264957,C,1025.87128,hPa,30.30693498,%,223.25195,Lux,112.2772751,kO,487.3296582,kO,268.6376812,kO
1674732866,22.23830872,C,1025.897503,hPa,31.18062329,%,171.9613,Lux,115.1705453,kO,481.9912664,kO,267.0416257,kO
1674733466,22.60741962,C,1025.783661,hPa,30.85199257,%,122.88245,Lux,122.8747731,kO,492.7750557,kO,275.2941176,kO
1674734066,22.5807827,C,1025.854432,hPa,30.68309914,%,208.9664,Lux,124.2816901,kO,498.3307087,kO,281.0725034,kO
1674734666,22.48882196,C,1025.755394,hPa,30.70747433,%,192.4569,Lux,129.7869934,kO,499.2676056,kO,286.6981919,kO
1674735266,22.52211808,C,1025.60021,hPa,30.58261052,%,207.74505,Lux,133.7208855,kO,500.8361582,kO,287.1754875,kO
1674735866,22.48755354,C,1025.51311,hPa,30.70749896,%,149.6914,Lux,137.7487714,kO,510.1114302,kO,288.7359217,kO
1674736466,22.5652445,C,1025.460758,hPa,30.59870053,%,185.47515,Lux,141.9116466,kO,507.8443936,kO,292.2685512,kO
1674737066,22.57190373,C,1025.344615,hPa,31.06723286,%,146.69575,Lux,139.7886373,kO,504.3183627,kO,287.4146341,kO
1674737666,22.6664014,C,1025.219001,hPa,31.1106484,%,141.8225,Lux,134.8597986,kO,497.7078652,kO,279.3521606,kO
1674738266,22.79704936,C,1025.141196,hPa,31.04043016,%,117.3408,Lux,132.0557146,kO,494.922303,kO,275.2941176,kO
1674738866,22.73140825,C,1025.101159,hPa,30.86656237,%,101.05005,Lux,131.162932,kO,495.2304251,kO,274.6273063,kO
1674739466,22.72030952,C,1025.075038,hPa,30.93455472,%,81.4416,Lux,129.857062,kO,487.3296582,kO,271.7685401,kO
1674740066,22.79768357,C,1025.212318,hPa,30.44721416,%,109.4719,Lux,130.9144699,kO,492.7750557,kO,273.1917168,kO
1674740666,22.84683516,C,1025.172523,hPa,30.5083818,%,113.1238,Lux,126.5185185,kO,486.4325812,kO,267.0416257,kO
1674741266,23.00380332,C,1025.281999,hPa,30.18302632,%,99.057,Lux,97.54416576,kO,440.024157,kO,211.7533279,kO
1674741866,22.78468219,C,1025.236562,hPa,30.52657315,%,107.3634,Lux,99.77682946,kO,445.3224822,kO,219.769446,kO
1674742466,22.86427605,C,1025.24386,hPa,30.88096532,%,89.96675,Lux,102.2530507,kO,453.6173733,kO,224.7177442,kO
1674743066,22.98858215,C,1025.222559,hPa,30.94074912,%,82.5475,Lux,103.508011,kO,456.2661123,kO,228.0345821,kO
1674743666,23.22451053,C,1025.268001,hPa,30.81183356,%,89.0796,Lux,103.044699,kO,458.4050104,kO,228.3623774,kO
1674744266,23.1433308,C,1025.243247,hPa,31.37309531,%,69.47115,Lux,99.28596187,kO,458.9425287,kO,224.3185438,kO
1674744866,23.13350045,C,1025.359446,hPa,31.18672651,%,66.59095,Lux,104.8617594,kO,467.1422505,kO,232.4401522,kO
1674745466,23.03107458,C,1025.375769,hPa,31.53336858,%,60.83055,Lux,103.1731266,kO,462.1913775,kO,229.6811594,kO
1674746066,23.24543969,C,1025.381691,hPa,31.66524641,%,57.0632,Lux,98.87115022,kO,458.9425287,kO,226.0835718,kO
1674746666,23.13603731,C,1025.448685,hPa,31.10753464,%,54.183,Lux,107.286945,kO,474.4628633,kO,238.3847073,kO
1674747266,23.25019632,C,1025.482852,hPa,31.1789023,%,48.64135,Lux,106.4526125,kO,471.9057311,kO,238.2089552,kO
1674747866,23.16616259,C,1025.498602,hPa,30.86950833,%,44.5398,Lux,106.0786055,kO,473.6077378,kO,237.8580799,kO
1674748466,23.22768161,C,1025.588779,hPa,30.43287178,%,45.2082,Lux,109.9259259,kO,471.0588235,kO,243.3015487,kO
1674749066,23.12493853,C,1025.676415,hPa,29.96562233,%,43.7681,Lux,110.7117727,kO,477.0448891,kO,246.4240565,kO
1674749666,22.8928157,C,1025.648509,hPa,30.16272387,%,41.9938,Lux,105.309329,kO,471.6231263,kO,239.887121,kO
1674750266,22.87759455,C,1025.750999,hPa,29.81262734,%,41.44085,Lux,106.2653935,kO,473.6077378,kO,242.3953981,kO
1674750866,23.06754198,C,1025.696358,hPa,29.10728863,%,41.44085,Lux,107.0977991,kO,479.3612167,kO,247.1682559,kO
1674751466,22.67845145,C,1025.680565,hPa,29.39882225,%,19.38255,Lux,115.9469644,kO,487.030303,kO,258.4862795,kO
1674752066,22.73997013,C,1025.712399,hPa,28.95097958,%,19.38255,Lux,126.9589753,kO,500.2076749,kO,276.0754717,kO
1674752666,22.72062662,C,1025.709772,hPa,28.82144583,%,19.38255,Lux,138.3600868,kO,514.3703704,kO,292.6381323,kO
1674753266,22.68003698,C,1025.73985,hPa,29.01454614,%,19.38255,Lux,143.3124368,kO,514.7006369,kO,301.8794481,kO
1674753866,22.79831779,C,1025.702418,hPa,28.48041808,%,19.38255,Lux,142.509567,kO,525.1320755,kO,303.314619,kO
1674754466,22.68384226,C,1025.590738,hPa,28.6753831,%,19.38255,Lux,155.2754555,kO,528.5788849,kO,316.4867725,kO
1674755066,22.70445418,C,1025.643798,hPa,28.39228617,%,19.38255,Lux,157.8888889,kO,535.5966387,kO,321.0466718,kO
1674755666,22.78024269,C,1025.625046,hPa,29.37392975,%,19.38255,Lux,155.1849154,kO,515.6937355,kO,317.3333333,kO
1674756266,22.77104659,C,1025.616986,hPa,28.88242323,%,19.38255,Lux,151.276551,kO,527.8862559,kO,315.0843373,kO
1674756866,22.59283273,C,1025.711886,hPa,28.12379274,%,19.38255,Lux,180.2416107,kO,553.9009901,kO,342.2222222,kO
1674757466,22.79673225,C,1025.654808,hPa,28.15255152,%,19.38255,Lux,165.7821782,kO,547.5517453,kO,329.4517012,kO
1674758066,22.70603972,C,1025.591262,hPa,28.64658951,%,19.38255,Lux,164.5415082,kO,539.8887545,kO,329.9044636,kO
1674758666,22.71174764,C,1025.627113,hPa,29.00250421,%,19.38255,Lux,166.7344633,kO,532.0668258,kO,329.6025039,kO
1674759266,22.68542779,C,1025.589941,hPa,28.37014833,%,19.38255,Lux,173.7971555,kO,551.2704868,kO,338.0823671,kO
1674759866,22.67052379,C,1025.505977,hPa,28.31965032,%,19.38255,Lux,181.4367622,kO,544.2436054,kO,344.6504065,kO
1674760466,22.79134143,C,1025.566047,hPa,28.40144358,%,19.38255,Lux,179.9023456,kO,552.3950617,kO,342.2222222,kO
1674761066,22.80465992,C,1025.600741,hPa,27.90922412,%,19.38255,Lux,183.6304401,kO,560.3852408,kO,347.2733224,kO
1674761666,22.65181451,C,1025.452634,hPa,28.22403543,%,19.38255,Lux,189.0522128,kO,560.7709637,kO,352.9626556,kO
1674762266,22.69176992,C,1025.638491,hPa,28.17216136,%,19.38255,Lux,186.7586207,kO,561.1571697,kO,350.7684688,kO
1674762866,22.58300244,C,1025.647738,hPa,28.3331272,%,19.38255,Lux,189.2351331,kO,565.4375788,kO,353.8128898,kO
1674763466,22.62929995,C,1025.716938,hPa,28.13982549,%,19.38255,Lux,201.6058547,kO,570.5734266,kO,361.6271186,kO
1674764066,22.54019312,C,1025.750985,hPa,28.46414233,%,19.38255,Lux,194.1522843,kO,567.4029096,kO,356.9032258,kO
1674764666,22.4910417,C,1025.7406,hPa,28.24501197,%,19.38255,Lux,201.9429469,kO,574.1790281,kO,363.4042553,kO
1674765266,22.64356974,C,1025.622993,hPa,28.59158616,%,0,Lux,201.4712644,kO,564.6549118,kO,359.1642797,kO
1674765866,22.56619582,C,1025.612458,hPa,28.76296171,%,0,Lux,192.4497101,kO,561.9310345,kO,354.1539742,kO
1674766466,22.5018233,C,1025.699489,hPa,28.76449523,%,0,Lux,206.8266667,kO,569.7777778,kO,364.1193521,kO
1674767066,22.5807827,C,1025.692572,hPa,29.4462038,%,0,Lux,181.8378378,kO,560.7709637,kO,345.6299919,kO
1674767666,22.57888006,C,1025.689522,hPa,29.06209843,%,0,Lux,157.1027027,kO,551.6448829,kO,323.8073218,kO
1674768266,22.56841556,C,1025.559283,hPa,29.72325876,%,0,Lux,139.9053866,kO,539.1690821,kO,307.2878732,kO
1674768866,22.51958123,C,1025.521062,hPa,29.5944168,%,0,Lux,127.2310838,kO,536.6638605,kO,296.1257592,kO
1674769466,22.44189031,C,1025.448267,hPa,29.76552407,%,0,Lux,118.1650468,kO,527.8862559,kO,286.3410907,kO
1674770066,22.47264957,C,1025.499234,hPa,29.96250245,%,0,Lux,112.9117395,kO,524.4475854,kO,281.9972565,kO
1674770666,22.46821009,C,1025.452078,hPa,30.03035537,%,0,Lux,105.0457516,kO,520.374269,kO,273.1917168,kO
1674771266,22.33787972,C,1025.570138,hPa,29.95969694,%,0,Lux,101.2933291,kO,517.6903376,kO,269.9259259,kO
1674771866,22.33565998,C,1025.523211,hPa,30.67093774,%,0,Lux,96.33384853,kO,510.7625072,kO,263.2743764,kO
1674772466,22.30268104,C,1025.528723,hPa,29.88141304,%,0,Lux,94.49625897,kO,513.3818602,kO,262.7580854,kO
1674773066,22.37751789,C,1025.55528,hPa,30.04354372,%,0,Lux,91.52282592,kO,508.8137536,kO,258.5866582,kO
1674773666,22.3185363,C,1025.515778,hPa,30.0955758,%,0,Lux,89.92833876,kO,506.2361666,kO,256.8888889,kO
1674774266,22.27033632,C,1025.650327,hPa,30.32232474,%,0,Lux,87.58974359,kO,504,kO,253.2563539,kO
1674774866,22.29602183,C,1025.67483,hPa,30.47983052,%,0,Lux,85.56851479,kO,499.893965,kO,250.4676617,kO
1674775466,22.26082317,C,1025.616728,hPa,30.45795678,%,0,Lux,84.55904164,kO,500.8361582,kO,249.5176689,kO
1674776066,22.22245348,C,1025.65027,hPa,30.80290906,%,0,Lux,83.28773318,kO,496.1568627,kO,247.0750308,kO
1674776666,22.2811179,C,1025.595895,hPa,30.62120951,%,0,Lux,81.86543573,kO,496.1568627,kO,245.3145827,kO
1674777266,22.24750476,C,1025.638737,hPa,30.75729006,%,0,Lux,80.9459497,kO,494.922303,kO,243.8478856,kO
1674777866,22.23482057,C,1025.635077,hPa,30.74624906,%,0,Lux,79.70150076,kO,492.7750557,kO,241.9443773,kO
1674778466,22.22721005,C,1025.624543,hPa,30.53762364,%,0,Lux,79.23600439,kO,492.7750557,kO,241.9443773,kO
1674779066,22.20691534,C,1025.566989,hPa,30.21639198,%,0,Lux,79.38461538,kO,494.922303,kO,243.0291262,kO
1674779666,22.17488776,C,1025.574004,hPa,30.54993842,%,0,Lux,78.40610937,kO,491.5555556,kO,240.6887417,kO
1674780266,22.23133241,C,1025.511077,hPa,30.40775767,%,0,Lux,78.40610937,kO,490.6444814,kO,240.7780789,kO
1674780866,22.22308769,C,1025.617933,hPa,30.43613656,%,0,Lux,77.87666395,kO,490.3414634,kO,239.709571,kO
1674781466,22.1644233,C,1025.625595,hPa,30.25675618,%,0,Lux,78.11348483,kO,491.2515269,kO,240.6887417,kO
1674782066,22.15808121,C,1025.767171,hPa,30.49385086,%,0,Lux,77.78580155,kO,490.0387812,kO,239.7983193,kO
1674782666,22.13810362,C,1025.801833,hPa,30.40962111,%,0,Lux,77.78580155,kO,490.0387812,kO,240.2428614,kO
1674783266,22.11844314,C,1025.943714,hPa,30.4325795,%,0,Lux,77.62255965,kO,488.5303867,kO,239.7983193,kO
1674783866,22.17901012,C,1026.01252,hPa,30.11539419,%,0,Lux,77.49586889,kO,490.3414634,kO,239.887121,kO
1674784466,22.0943432,C,1025.968417,hPa,30.42177693,%,0,Lux,77.13521545,kO,488.2297073,kO,238.8250075,kO
